user_id,tier,ltv
Slots|Apple|2b9f6bd1e35507a70c66f7457f2932cf,4,"6,827.07"
Slots|Facebook|100007552963793,5,"6,819.28"
Slots|Facebook|202735813610155,4,"6,807.72"
Slots|Apple|675B0E3E-3506-491B-A565-F27D3CADB65A,4,"6,803.72"
Slots|Facebook|1502660199,4,"6,791.50"
Slots|Apple|8ad80cb9fdef9973116418c8793d97df,4,"6,769.89"
Slots|Facebook|100000351716895,6,"6,768.55"
Slots|Apple|67ca1f975b9dc5f7fce56b159dfcfdfc,4,"6,768.18"
Slots|Facebook|100004280192647,4,"6,761.61"
Slots|Facebook|100005446927242,5,"6,760.67"
Slots|Apple|B4C142E0-DE67-45EC-AD54-8B1F99F3AC53,5,"6,758.74"
Slots|Facebook|100005340194061,4,"6,728.58"
Slots|Android|936cbb9fe64093c5,4,"6,724.86"
Slots|Facebook|564484385,4,"6,716.24"
Slots|Facebook|100002208558610,5,"6,715.31"
Slots|Facebook|100006540755848,4,"6,715"
Slots|Facebook|100003477874401,5,"6,709.15"
Slots|Apple|0133A467-AFF8-495B-BFE2-22F065A04CE0,5,"6,689.07"
Slots|Android|a21aac4f137b2855,4,"6,688.22"
Slots|Gamesys|katiemgoodwin77@gmail.com,4,"6,678.06"
Slots|Facebook|1061773647,4,"6,677.45"
Slots|Apple|54D7963E-88D7-4B23-9C2F-16FA9C6EE812,4,"6,665.78"
Slots|Facebook|1384054610,6,"6,643.99"
Slots|Apple|79373CDD-DE4F-49D6-A686-4CFEF56EBFE0,4,"6,640.60"
Slots|Apple|2F1AB6BA-4057-4B11-A293-3DAD1B469BD9,5,"6,639"
Slots|Apple|083311F8-E255-439A-9B90-84228633AED2,4,"6,621.30"
Slots|Facebook|100000748267572,7,"6,612"
Slots|Facebook|100000632905534,4,"6,605.94"
Slots|Facebook|636484201,5,"6,602.25"
Slots|Facebook|1141612012,6,"6,599.21"
Slots|Facebook|100002131394228,6,"6,597.78"
Slots|Facebook|100002719843821,5,"6,597.01"
Slots|Facebook|100001516535961,5,"6,595.96"
Slots|Facebook|100000601972398,5,"6,575"
Slots|Apple|95206aa615044aec22c25f37bf01a02d,4,"6,557.66"
Slots|Facebook|100000721368428,5,"6,548.43"
Slots|Facebook|100000653287089,4,"6,544.87"
Slots|Android|b9d1647cf1e53202,4,"6,544.56"
Slots|Apple|BE8D8E25-CFCD-4A0A-97FB-170013CEC042,4,"6,541.39"
Slots|Facebook|1199740050,4,"6,539.36"
Slots|Facebook|721346847,4,"6,539.06"
Slots|Apple|D5A9764A-3577-4145-89E8-9E63D0AAAB93,4,"6,518.09"
Slots|Facebook|1416408563,5,"6,517.48"
Slots|Facebook|100006218313730,5,"6,514.97"
Slots|Facebook|1203987378,4,"6,513.24"
Slots|Facebook|1193972695,6,"6,504.36"
Slots|Facebook|100000578616004,5,"6,494.96"
Slots|Apple|B9BC7C33-38AB-4B4B-AD23-336F45AD18F1,4,"6,485.43"
Slots|Facebook|836570255,4,"6,484.99"
Slots|Apple|2455bebe26ab05127ab2c0c6ec2f2c0e,5,"6,482.32"
Slots|Facebook|100002358184481,6,"6,460"
Slots|Facebook|1307169392,6,"6,459.95"
Slots|Facebook|100000539611161,5,"6,458.98"
Slots|Facebook|100002906925974,4,"6,458.96"
Slots|Facebook|100001499869167,4,"6,456.95"
Slots|Facebook|1413456347,4,"6,416.67"
Slots|Apple|3D4C3B18-3DB2-477A-B0C3-6D6CFE46ACA9,4,"6,412.47"
Slots|Facebook|100000225459317,5,"6,409.33"
Slots|Facebook|611570642,4,"6,399.48"
Slots|Apple|17A87C94-5081-4198-9D45-046293EF810B,4,"6,398.26"
Slots|Facebook|1365890223,4,"6,394.52"
Slots|Facebook|1642936097,4,"6,392.53"
Slots|Facebook|100000635603699,4,"6,391.93"
Slots|Facebook|1563349575,4,"6,386.98"
Slots|Facebook|1367614696,5,"6,381.97"
Slots|Facebook|1217288428,4,"6,381.83"
Slots|Facebook|100000787136755,8,"6,369.39"
Slots|Facebook|1237766477,5,"6,364.23"
Slots|Facebook|100000780883789,4,"6,357"
Slots|Facebook|100000329409283,4,"6,351.54"
Slots|Facebook|1232621166,5,"6,351.00"
Slots|Facebook|100000291230474,4,"6,333.16"
Slots|Facebook|100002954227673,6,"6,324.82"
Slots|Facebook|100000004114414,6,"6,320"
Slots|Facebook|100000117765294,6,"6,281.32"
Slots|Apple|7FBEBA9E-5430-4FAC-A4DC-1C0D9A3EA704,4,"6,277.19"
Slots|Facebook|1382346927,5,"6,265.53"
Slots|Facebook|100000002450016,4,"6,243.99"
Slots|Facebook|100001647660319,4,"6,226.28"
Slots|Facebook|1013117057,3,"6,225.57"
Slots|Facebook|1149363303,4,"6,224"
Slots|Facebook|1016439728,5,"6,216.79"
Slots|Facebook|100003578927845,6,"6,216"
Slots|Facebook|1421077486,5,"6,214.46"
Slots|Facebook|595056819,4,"6,206.56"
Slots|Facebook|100000559990199,4,"6,205.99"
Slots|Facebook|292731641119713,4,"6,200.28"
Slots|Facebook|1162172854,6,"6,200"
Slots|Apple|71984FC4-CF58-4A32-8D0A-241CE223B5E7,5,"6,190.26"
Slots|Facebook|100000235051163,9,"6,174.34"
Slots|Facebook|100001221334645,5,"6,157.90"
Slots|Facebook|100004018189617,5,"6,153.01"
Slots|Facebook|1048925584,5,"6,152.16"
Slots|Android|1009a1f382847ca2_1,4,"6,138.73"
Slots|Apple|D734237F-D363-4339-8AE2-600A07E95E68,4,"6,125.63"
Slots|Facebook|1173978205,5,"6,123.22"
Slots|Facebook|100002887862695,4,"6,116"
Slots|Facebook|1219923835,8,"6,110.90"
Slots|Facebook|100001412068527,4,"6,108.88"
Slots|Facebook|1608759589,5,"6,099.81"
Slots|Facebook|100000530998697,4,"6,093.59"
Slots|Facebook|100000971680005,4,"6,085.85"
Slots|Facebook|100003167806706,5,"6,085"
Slots|Apple|09448c5eec540f133fd539b1193a645a,5,"6,078.31"
Slots|Apple|13438d951b7a32b75fabf03b3fad8337_1,4,"6,077.83"
Slots|Facebook|1144758925,5,"6,073.51"
Slots|Apple|1E82FC01-4C75-4DFE-910C-2D88B81AAE17,4,"6,060.85"
Slots|Apple|6B3CA8BF-6CF9-4AC5-9E56-751DBC4FC6AA,5,"6,056.18"
Slots|Android|ad9e1703447e250f,6,"6,055"
Slots|Facebook|100001041009067,4,"6,047.24"
Slots|Android|98e75c0c0d0958a4,4,"6,043.76"
Slots|Facebook|100001322617534,4,"6,039.95"
Slots|Facebook|1720221454,4,"6,036.57"
Slots|Facebook|100000010791870,4,"6,025.99"
Slots|Apple|CBD241F6-1B89-4E0B-ABC8-6303A8FADBA1,4,"6,019.12"
Slots|Facebook|100004152875154,6,"5,997.23"
Slots|Apple|CFC2B279-B781-42F6-9EFB-19940F04B5E7,4,"5,990.73"
Slots|Facebook|1277381421,4,"5,989"
Slots|Facebook|100006189673097,4,"5,967.51"
Slots|Facebook|100003131711147,4,"5,954"
Slots|Facebook|1289787734,6,"5,950"
Slots|Facebook|100001024459244,4,"5,946.57"
Slots|Facebook|100000580908579,5,"5,944.95"
Slots|Facebook|674095455,5,"5,938.27"
Slots|Facebook|100000098170632,4,"5,934.90"
Slots|Apple|80949EE0-D676-4408-A23A-033723B58976,4,"5,930.02"
Slots|Facebook|1600576543,4,"5,917.90"
Slots|Facebook|617754505,4,"5,899.55"
Slots|Facebook|100006523910193,4,"5,892.26"
Slots|Facebook|100001248438558,4,"5,888.34"
Slots|Apple|4B36532B-B467-4ACB-95CE-A33FF281CEB8,4,"5,887.65"
Slots|Facebook|1685312361,6,"5,882.81"
Slots|Android|d6af777dfdc78b91_1,4,"5,881.02"
Slots|Android|2a1c734028d8aba2,4,"5,873.19"
Slots|Facebook|1253814020,4,"5,873.14"
Slots|Apple|20039390-0153-4075-B864-D191A467C63E,4,"5,872.73"
Slots|Facebook|1177917858,4,"5,871.93"
Slots|Facebook|1840568117,7,"5,856.51"
Slots|Facebook|1833332522,4,"5,846"
Slots|Facebook|1573639712,4,"5,845"
Slots|Facebook|100001031464322,4,"5,840.43"
Slots|Android|76411962c02a86cd,6,"5,838.10"
Slots|Facebook|1344693427,4,"5,823.88"
Slots|Apple|A3742323-CE04-46A3-B19B-C261B796AE31,4,"5,823.11"
Slots|Facebook|100002733122858,4,"5,822.61"
Slots|Facebook|1098731219,6,"5,813.71"
Slots|Apple|cb2cbe3376cf8f4913b1f6ad005f96dc,5,"5,800.32"
Slots|Facebook|1144758925,5,"5,786.95"
Slots|Facebook|1068695316,4,"5,785.09"
Slots|Facebook|100001088134607,4,"5,781.49"
Slots|Android|ceebc6b63267b2d9,4,"5,777.10"
Slots|Facebook|100004492962726,7,"5,770.55"
Slots|Apple|41781C0F-AAA9-46BD-82C4-0567E9392090,4,"5,769.77"
Slots|Facebook|100001167615030,4,"5,754.37"
Slots|Apple|7ED5125A-03A0-44EC-81DE-CAC2F05877B5,4,"5,750.54"
Slots|Apple|9AA8DC47-CA3E-414B-B1EB-006415A70387,4,"5,734.17"
Slots|Apple|b4a02630fc7583ef4dcb2817ec44dc74,4,"5,731.26"
Slots|Facebook|100003386240479,4,"5,728.42"
Slots|Apple|D821C696-293C-4925-8E89-9C557E07124A,4,"5,727.19"
Slots|Facebook|100000587410329,7,"5,723.43"
Slots|Facebook|100000436188901,4,"5,718.26"
Slots|Android|52d5bd97a1f8fce4,5,"5,717.77"
Slots|Facebook|100008176110101,4,"5,711.57"
Slots|Facebook|100002195247372,6,"5,710.93"
Slots|Facebook|1224309622,4,"5,706.05"
Slots|Facebook|100001249700592,6,"5,697.85"
Slots|Facebook|100000680457859,4,"5,697.52"
Slots|Apple|3320EDC8-0D6C-4F9F-BE27-F130A7B0DED5,4,"5,678.51"
Slots|Android|cf9b2a6315ddd031,4,"5,672.97"
Slots|Facebook|100003074421010,4,"5,671.14"
Slots|Facebook|100000411218777,4,"5,667"
Slots|Apple|60e4f72cfa124e0f042c75a5cd2838ed,4,"5,665.43"
Slots|Facebook|100000491841429,4,"5,664.30"
Slots|Facebook|100008862276178,4,"5,660"
Slots|Facebook|100002223343902,5,"5,659.28"
Slots|Facebook|1060155579,4,"5,657.96"
Slots|Facebook|1400885266,6,"5,648.36"
Slots|Facebook|1326494097,4,"5,630.91"
Slots|Facebook|100001863349998,4,"5,629.92"
Slots|Apple|019C5D29-1557-486E-BE39-4D21AAE9FFFD,4,"5,626.63"
Slots|Facebook|718365500,5,"5,622"
Slots|Facebook|100001378429584,4,"5,620"
Slots|Apple|9a0b67da2624e1ee7b32af81f6a0425f,4,"5,619.53"
Slots|Apple|FE4C7B15-F3FA-44C4-B16B-533339F43375,4,"5,618.97"
Slots|Gamesys|lisascott23@hotmail.co.uk,4,"5,612.86"
Slots|Facebook|714371324,5,"5,612.69"
Slots|Facebook|100000474206952,5,"5,609.94"
Slots|Apple|906c80130f1d74dffde26a839b9cc083,4,"5,603.25"
Slots|Facebook|100003461586983,5,"5,597.52"
Slots|Apple|AB8BA1C0-0A33-436C-8CDF-25250C3BA6DD,4,"5,595.68"
Slots|Android|71c2518ceb05b42c,4,"5,575.27"
Slots|Apple|60c137bbc054da4dae7b3f9e98712c7c,4,"5,569.28"
Slots|Facebook|1850808942,4,"5,564.95"
Slots|Apple|f6cf803f94c1dde364fc1d8e98d89ef2,4,"5,561.34"
Slots|Facebook|100004384055389,4,"5,557.98"
Slots|Apple|def62a9cc118d3aab71cbd19951afa08,4,"5,556.83"
Slots|Apple|59BE32F2-6F1E-4681-BDDE-CE18882B8A1D,4,"5,554.22"
Slots|Facebook|1304242760,4,"5,552"
Slots|Facebook|100000640868750,5,"5,551.98"
Slots|Facebook|1460382587,4,"5,545.66"
Slots|Facebook|100008210256073,4,"5,530.98"
Slots|Facebook|100004132713503,4,"5,523.71"
Slots|Facebook|100001728043866,4,"5,521.67"
Slots|Facebook|100000387547126,4,"5,521.63"
Slots|Facebook|100000036429608,4,"5,502.49"
Slots|Facebook|100000437989107,4,"5,497.42"
Slots|Facebook|100000482661113,5,"5,495"
Slots|Apple|99D3DBC2-249D-4852-B8B8-7B970F1DBDD3,4,"5,492.51"
Slots|Facebook|100001552770041,4,"5,471.92"
Slots|Facebook|100002066871835,4,"5,467.91"
Slots|Facebook|1097079909,4,"5,461.37"
Slots|Apple|0FFFD6CE-24C2-4DDD-9B77-C484E228F75C,4,"5,459.26"
Slots|Facebook|1246685437,4,"5,453.57"
Slots|Facebook|1219651244,6,"5,440.88"
Slots|Apple|21d799e83c0e1e3e5706cdbd0252e283,4,"5,429.60"
Slots|Android|9facf641f5f56343_1,4,"5,429.43"
Slots|Apple|DB76CB36-996D-4D8E-8739-CFDD54265DD0,4,"5,429.41"
Slots|Facebook|100000739587157,5,"5,427.74"
Slots|Facebook|1851986416,4,"5,425.82"
Slots|Facebook|100001820039116,7,"5,423.25"
Slots|Facebook|100000088066276,4,"5,422.39"
Slots|Facebook|100002173436019,4,"5,422"
Slots|Facebook|355581424883436,4,"5,419.17"
Slots|Facebook|100000610942111,5,"5,408.17"
Slots|Facebook|100000888559254,5,"5,405.44"
Slots|Facebook|1354087483,6,"5,399.46"
Slots|Gamesys|charlie025@hotmail.co.uk,4,"5,389.30"
Slots|Apple|5089D524-4226-41BB-98D2-5A1733D6A965,5,"5,381.35"
Slots|Facebook|1127590668,4,"5,372.96"
Slots|Facebook|541908699,6,"5,365.91"
Slots|Android|2c26157bafa9a615,4,"5,361.92"
Slots|Facebook|517375272,4,"5,359.21"
Slots|Facebook|100000061977868,6,"5,353.42"
Slots|Facebook|1673742492,5,"5,340"
Slots|Apple|554d92755730391d8a3225a66c194d85,5,"5,334.42"
Slots|Facebook|1274157921,4,"5,332.24"
Slots|Apple|11990018f10c9b0de712798b632faaf7,4,"5,321.98"
Slots|Apple|16D36F8E-4527-4367-AC63-5005FC4242B6,4,"5,318.72"
Slots|Apple|CB3D084A-15D7-400F-8406-27A08C16FCFB,4,"5,313.19"
Slots|Apple|5c08383707766a41eab70cfe4d539aa2,4,"5,309.13"
Slots|Facebook|100001899756178,5,"5,301.90"
Slots|Facebook|1618215690,5,"5,287.92"
Slots|Apple|15706D08-06F5-4939-A211-BEFFCE7BD74C,4,"5,280.51"
Slots|Facebook|100006203073684,4,"5,274.80"
Slots|Facebook|1263227681,4,"5,271.78"
Slots|Facebook|1078453034,5,"5,270.78"
Slots|Android|cd47dc920b794575,4,"5,268.30"
Slots|Facebook|1715308094,4,"5,265.89"
Slots|Apple|F6A32CEC-6AD6-4FF6-BC8A-3D8C4BF1165D,4,"5,264.96"
Slots|Facebook|100000845250324,4,"5,263.89"
Slots|Facebook|685889064,4,"5,262.13"
Slots|Facebook|774190182,6,"5,260.36"
Slots|Facebook|1098731219,6,"5,241.76"
Slots|Facebook|100002956288212,4,"5,240.92"
Slots|Facebook|100000868973536,4,"5,237.96"
Slots|Facebook|1634797016,5,"5,233.78"
Slots|Facebook|100003656125092,4,"5,231.85"
Slots|Facebook|100003515296927,4,"5,227.81"
Slots|Facebook|100002324131713,4,"5,227"
Slots|Facebook|715582927,4,"5,225.29"
Slots|Facebook|1095082261,6,"5,223.97"
Slots|Facebook|1281938784,5,"5,218.84"
Slots|Apple|797D9660-008C-4C37-861B-139AEB0777BF,4,"5,208.27"
Slots|Facebook|562217600,4,"5,202.94"
Slots|Facebook|100005605112259,4,"5,200.07"
Slots|Facebook|1104615195,6,"5,194.05"
Slots|Apple|475616EB-818B-4392-857B-A59D1DB6586A,5,"5,180.87"
Slots|Facebook|100001852336319,4,"5,179.98"
Slots|Facebook|1402103917,4,"5,171"
Slots|Facebook|100002112119193,5,"5,159.89"
Slots|Android|8ec462be7d6a740d,4,"5,157.03"
Slots|Gamesys|r.wey@bluewin.ch,4,"5,154.33"
Slots|Facebook|1800345465,5,"5,152"
Slots|Facebook|100002753718954,4,"5,147.85"
Slots|Apple|5EFB01B0-1347-4E34-BA03-28DBEE03A0FF,4,"5,147.36"
Slots|Facebook|635354750,4,"5,143.02"
Slots|Facebook|1440864033,4,"5,133"
Slots|Facebook|100000151904832,4,"5,130.13"
Slots|Apple|D38CC439-9CF8-4C0C-8253-61619B0EDD35,4,"5,114.79"
Slots|Android|81237ea27d84fe48,4,"5,111.43"
Slots|Facebook|1235468451,4,"5,104.30"
Slots|Facebook|100000420812174,4,"5,102.35"
Slots|Facebook|1195766094,4,"5,093.75"
Slots|Apple|52B5C921-D53A-477D-81B0-DA9E8B340EE2,4,"5,088.06"
Slots|Facebook|100001909784941,5,"5,083.71"
Slots|Apple|660a68b8d00f0059418d3d48baaa3430,4,"5,081.09"
Slots|Facebook|1236950439,4,"5,069.31"
Slots|Facebook|641406087,4,"5,066.88"
Slots|Facebook|1421437901,5,"5,059.64"
Slots|Facebook|236889390020606,4,"5,056.69"
Slots|Apple|94F26F63-E5D8-4F92-876A-3F4E761CA0E7,4,"5,030.15"
Slots|Apple|b9a779096dd22d487fda8fd840f971e7,4,"5,025.76"
Slots|Facebook|1491131879,9,"5,024.18"
Slots|Facebook|100005445277853,4,"5,023.44"
Slots|Apple|BE536F3D-0154-425E-B6AF-7BBC61CDEBA2,4,"5,017.80"
Slots|Apple|1BFD0A9D-802E-4BA2-90AC-8C628BFC692D,4,"5,015.75"
Slots|Facebook|100006952501110,3,"5,015.55"
Slots|Facebook|1008941937,4,"5,014.31"
Slots|Facebook|1386291558,6,"5,011.69"
Slots|Apple|AA4FF99D-F1EC-4DC5-A185-9E3A1699CA83,4,"5,007.28"
Slots|Facebook|100001519636619,4,"5,006.48"
Slots|Apple|D2A2648A-4B0C-47E8-B28C-BAD0E2AE5A1A,4,"5,006.35"
Slots|Facebook|1391329163,6,"4,999.83"
Slots|Facebook|100003380975223,5,"4,996"
Slots|Apple|9F46350D-8C09-4649-B4D7-BAD7C575DF73,4,"4,986.84"
Slots|Apple|3d1f3be9bb54f08ec14c4f0659b7d8eb,4,"4,981.73"
Slots|Facebook|100003249348666,6,"4,981.61"
Slots|Facebook|100000202064093,6,"4,973.93"
Slots|Apple|241F7D7D-8675-4345-A9A5-F10CF7A33A80,4,"4,973.55"
Slots|Facebook|1012003521,5,"4,961.33"
Slots|Apple|2F9A35B6-4073-4837-B723-8A3597F2A721,4,"4,955.39"
Slots|Facebook|100003091055833,4,"4,951.73"
Slots|Facebook|1370981464,6,"4,949.27"
Slots|Facebook|1466334669,5,"4,945.97"
Slots|Apple|63446945-39ED-4FC4-BAE8-3DF8D8E804D0,4,"4,944.04"
Slots|Facebook|1680162465,4,"4,941.93"
Slots|Facebook|100007509780443,4,"4,938.92"
Slots|Facebook|100000612248519,4,"4,937.59"
Slots|Facebook|1587571128,4,"4,932.16"
Slots|Facebook|1046754539,5,"4,929.83"
Slots|Apple|6e9ea71382f742f5c60794428285b0c7,4,"4,929.45"
Slots|Facebook|100007685416728,4,"4,925"
Slots|Facebook|586310872,4,"4,921.99"
Slots|Facebook|1035707693,6,"4,920.41"
Slots|Facebook|100002562299165,5,"4,920"
Slots|Facebook|100002914418713,5,"4,915.98"
Slots|Facebook|1448203594,5,"4,912"
Slots|Facebook|100000123473328,4,"4,910.70"
Slots|Facebook|1297366749,4,"4,905.89"
Slots|Facebook|100003167717995,4,"4,897"
Slots|Facebook|100002255496190,4,"4,896.90"
Slots|Apple|f7ba4a433f216b3abbc0398bea649ebc,5,"4,892.91"
Slots|Apple|C8F9E34B-F14F-46BD-AE0A-73AF2C19CF5C,4,"4,889.41"
Slots|Facebook|100001220552532,6,"4,884.68"
Slots|Facebook|686618842,4,"4,875.97"
Slots|Facebook|579832929,6,"4,872.30"
Slots|Apple|0D843FFE-C3A3-44C0-8B39-686655A93826,4,"4,870.45"
Slots|Facebook|1391811148,4,"4,861.25"
Slots|Facebook|100003825166543,6,"4,851.54"
Slots|Facebook|100001020016493,4,"4,850.90"
Slots|Apple|7c9719f6e47a2fde22c9d2bddc2ba69a,4,"4,850.16"
Slots|Facebook|10205731411582497,4,"4,848.88"
Slots|Gamesys|dianewidmann@yahoo.com,4,"4,848.34"
Slots|Facebook|100002661963799,5,"4,843.11"
Slots|Apple|D728F9BB-ED4A-4160-BDBB-8D31830BB438_1,4,"4,839.09"
Slots|Apple|6b3af183fe6f96a77cc7067039919525,4,"4,833.89"
Slots|Facebook|130060230830393,4,"4,825"
Slots|Facebook|829929455,3,"4,814.30"
Slots|Facebook|100002151305342,8,"4,813.93"
Slots|Apple|c131d5baf617ec50bcd0674e0af82c5f,4,"4,812.50"
Slots|Facebook|1297016516,4,"4,799.34"
Slots|Facebook|1118335842,5,"4,795"
Slots|Facebook|222411244811905,4,"4,789.49"
Slots|Facebook|564239411,4,"4,787.55"
Slots|Apple|F001EE87-0C7E-49AD-BB01-6A1BFA338D5F,4,"4,784.75"
Slots|Facebook|100000342801377,4,"4,779.88"
Slots|Apple|ADE177DD-AE14-4263-B0D7-76BFBF0BA4F1,4,"4,779.44"
Slots|Facebook|100002578113038,4,"4,777.82"
Slots|Apple|63DFEC22-B12C-4DDF-BB2C-8504AC51A238,4,"4,766.07"
Slots|Facebook|1370317016,5,"4,764.89"
Slots|Facebook|1659224615,4,"4,763.51"
Slots|Facebook|1371420774,4,"4,757.57"
Slots|Facebook|100003281169196,5,"4,750"
Slots|Facebook|100005402199310,5,"4,749.87"
Slots|Facebook|100005675326684,4,"4,747.87"
Slots|Apple|D50B9028-8B36-4E6A-8430-7BBDF7ABDCEF_1,4,"4,742.82"
Slots|Facebook|100003680865919,5,"4,735.93"
Slots|Facebook|100000455775424,4,"4,730.69"
Slots|Facebook|100000781700976,4,"4,727"
Slots|Facebook|1459459885,5,"4,721.34"
Slots|Apple|55B17F0B-6A6E-47B9-87B0-E9F6BB3DD88E,4,"4,720.32"
Slots|Apple|9efc715711cd53f53414e819702ec3c7,4,"4,712.45"
Slots|Facebook|100002228616089,5,"4,703.89"
Slots|Apple|15A144A7-424F-4F53-AD81-4A301BCED775,4,"4,698.15"
Slots|Facebook|100000233592967,4,"4,695.95"
Slots|Facebook|1186986809,5,"4,695.81"
Slots|Apple|563F5886-96EB-4D6E-9C2B-E19261CFC3FC,4,"4,694.50"
Slots|Apple|5A2BE5FD-2E1C-404A-9A4F-D9CFC47DFC79,4,"4,689.77"
Slots|Facebook|100003491121623,4,"4,685.19"
Slots|Facebook|1409682918,4,"4,683.76"
Slots|Facebook|100000880483943,4,"4,664.99"
Slots|Apple|4aa199c19925dd5d5c98e47cfdef999e,4,"4,655.18"
Slots|Facebook|100000867290441,6,"4,653.73"
Slots|Facebook|100003199798380,4,"4,653.13"
Slots|Facebook|100003453200633,4,"4,649.87"
Slots|Facebook|100006937453763,4,"4,643.98"
Slots|Facebook|100006036151998,4,"4,643.75"
Slots|Facebook|100001672986641,4,"4,629.69"
Slots|Facebook|100000035947043,7,"4,629.51"
Slots|Facebook|100000257956807,4,"4,625.87"
Slots|Apple|D4BC30C4-AA2F-4BA0-8598-BDBB7EF2574F,4,"4,625.36"
Slots|Apple|b6a7625b2d0409bcf229e4b95aeb8056,4,"4,622.01"
Slots|Facebook|769413222,4,"4,610.92"
Slots|Apple|B6CEBB77-EAC6-45C4-BC61-5ACFE9A18850,4,"4,608.57"
Slots|Apple|7c39f1bb2274770e79e237aedc121aa7,4,"4,607.36"
Slots|Apple|1EC2C4AC-2A0C-4393-AF1B-77D315299251,2,"4,599.63"
Slots|Facebook|113454889425338,4,"4,598.72"
Slots|Apple|6804756B-B9AB-4B3B-8487-83980C2F79DD,4,"4,586.27"
Slots|Apple|b01eaa126dff1364e49efe7f5a7733d8_1,4,"4,584.40"
Slots|Facebook|100000913058269,4,"4,580.55"
Slots|Facebook|1050033263,4,"4,578.76"
Slots|Facebook|100003934539602,5,"4,575"
Slots|Facebook|108715599760437,4,"4,564.16"
Slots|Facebook|100004952134522,4,"4,559.50"
Slots|Facebook|100000024651536,4,"4,541.03"
Slots|Facebook|123265641384074,3,"4,535.45"
Slots|Facebook|100005447473965,4,"4,533.84"
Slots|Apple|D70626A4-7BE2-40DA-A329-45FCB15A3C6B,4,"4,528.21"
Slots|Facebook|1367629275,4,"4,527.36"
Slots|Apple|8AD91F8C-2CFA-4D15-8A93-E89B3A37A296,4,"4,520.75"
Slots|Facebook|100002090721990,4,"4,512.88"
Slots|Facebook|100001397102130,6,"4,511.93"
Slots|Facebook|1355167852,4,"4,508.20"
Slots|Apple|1BC4BD17-846C-43A4-8F62-ABD75E84B303,4,"4,500.89"
Slots|Facebook|100000751891066,4,"4,497.96"
Slots|Apple|c7248e6f8ee10ebce362c64b1a4bc2a5,4,"4,495.07"
Slots|Apple|268CCCA5-DCCE-4B77-829E-7FBC4D337659,4,"4,485.19"
Slots|Facebook|100002710302430,4,"4,479.99"
Slots|Facebook|100000673474540,5,"4,472.57"
Slots|Apple|1A3E6C72-82B7-4C94-93C6-7483101C268D,4,"4,471.09"
Slots|Facebook|1531820568,4,"4,469.33"
Slots|Apple|008DEA3D-C266-4564-B03D-39D960CCF937_1,3,"4,466.17"
Slots|Facebook|661868128,6,"4,466"
Slots|Facebook|1299922455,4,"4,463.93"
Slots|Apple|413549A2-F684-4FAA-9F01-306FD794D94B,4,"4,461.92"
Slots|Facebook|100000078006887,4,"4,460.19"
Slots|Facebook|100000378628534,5,"4,449.99"
Slots|Facebook|100003388795939,5,"4,449.52"
Slots|Facebook|1634425014,5,"4,439.99"
Slots|Facebook|100001584298793,4,"4,435.91"
Slots|Facebook|1574602986,4,"4,432.92"
Slots|Facebook|100000159155473,6,"4,424.63"
Slots|Facebook|100003260070250,5,"4,424"
Slots|Facebook|1429386477,7,"4,423.34"
Slots|Facebook|100007599602315,4,"4,422.05"
Slots|Facebook|100000813057484,4,"4,414.87"
Slots|Apple|943AC031-8BF1-4BF4-958E-CB50F24D1FC3,4,"4,414.79"
Slots|Facebook|100000693977778,4,"4,401.97"
Slots|Facebook|1218434699,5,"4,401.28"
Slots|Facebook|1822580613,4,"4,400.94"
Slots|Facebook|1657130931,4,"4,395.93"
Slots|Apple|BCE92BDA-3028-45B2-AB26-DA98CBDC2769,3,"4,395.13"
Slots|Facebook|100001094980000,4,"4,391.40"
Slots|Facebook|100003635589228,4,"4,388"
Slots|Facebook|1612782914,4,"4,384.66"
Slots|Apple|82022DF7-424B-42B5-8AA0-52BEFCA4E641,4,"4,382.29"
Slots|Facebook|905105720,5,"4,380.25"
Slots|Facebook|100008451612358,4,"4,380"
Slots|Facebook|100000240990553,4,"4,375.47"
Slots|Apple|5E5E009A-E7EE-4724-B6D3-112003DB8EA0,4,"4,363.84"
Slots|Android|21015acf3c113782,4,"4,363.06"
Slots|Facebook|100000481929045,4,"4,335.57"
Slots|Facebook|100000545183973,4,"4,331.45"
Slots|Facebook|100002036011423,4,"4,328.97"
Slots|Apple|F382876D-DC30-404E-A5C1-23FD7913F9A7,4,"4,325.94"
Slots|Apple|c38ae7e888a5f5660ddc5ea8c8d007d8,4,"4,320.22"
Slots|Facebook|650608996,4,"4,319.71"
Slots|Facebook|1336628907,4,"4,316.32"
Slots|Facebook|1702862055,5,"4,313.83"
Slots|Facebook|100002780527822,4,"4,307.83"
Slots|Facebook|1669852265,4,"4,302.28"
Slots|Apple|70823ED4-895D-42A1-8309-D3F1618CEF7E,4,"4,301.75"
Slots|Facebook|100002040304258,4,"4,296.99"
Slots|Facebook|1531869693,4,"4,294.95"
Slots|Apple|9891f1f55442699735d9c31e57b25fa5,4,"4,289.52"
Slots|Facebook|100000464919679,7,"4,286.82"
Slots|Apple|65D518E8-AA12-4307-8596-CDB756938EEE,4,"4,284.16"
Slots|Facebook|100002897722754,6,"4,283.94"
Slots|Facebook|100004476785286,4,"4,279.04"
Slots|Facebook|100004080756679,4,"4,274.14"
Slots|Apple|1F92C35E-E43A-41AA-9F8D-B080F610F69D,3,"4,271.03"
